StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent,paq_ddf_neg_1,paq_dif_neg_2,paq_eot_gen_3,paq_ddf_pos_4,paq_dif_pos_5,paq_eot_gen_6,paq_timer_1_First Click,paq_timer_1_Last Click,paq_timer_1_Page Submit,paq_timer_1_Click Count,paq_ddf_neg_7,paq_eot_gen_9,paq_ddf_pos_10,paq_dif_pos_11,paq_eot_gen_12,paq_timer_2_First Click,paq_timer_2_Last Click,paq_timer_2_Page Submit,paq_timer_2_Click Count,paq_ddf_neg_13,paq_dif_neg_14,paq_eot_gen_15,paq_ddf_pos_16,paq_dif_pos_17,ac_paq,paq_eot_gen_18,paq_timer_3_First Click,paq_timer_3_Last Click,paq_timer_3_Page Submit,paq_timer_3_Click Count,paq_ddf_neg_19,paq_dif_neg_20,paq_eot_gen_21,paq_ddf_pos_22,paq_dif_pos_23,paq_eot_gen_24,paq_timer_4_First Click,paq_timer_4_Last Click,paq_timer_4_Page Submit,paq_timer_4_Click Count,pmerq_1,pmerq_2,pmerq_3,pmerq_4,pmerq_5,pmerq_6,pmerq_7,pmerq_8,pmerq_9,pmerq_10,pmerq_11,pmerq_12,pmerq_13,pmerq_14,pmerq_15,pmerq_16,pmerq_17,pmerq_18,pmerq_19,pmerq_20,pmerq_21,pmerq_22,pmerq_23,pmerq_24,pmerq_25,pmerq_26,pmerq_27,pmerq_28,pmerq_29,pmerq_30,pmerq_31,pmerq_32,pmerq_33,pmerq_34,pmerq_35,pmerq_36,pmerq_37,pmerq_38,pmerq_39,pmerq_40,pmerq_41,pmerq_42,pmerq_43,pmerq_44,pmerq_45,pmerq_46,pmerq_47,pmerq_48,pmerq_49,pmerq_50,pmerq_51,pmerq_52,pmerq_53,pmerq_54,pmerq_55,pmerq_56,pmerq_57,ac_pmerq,pmerq_timer_First Click,pmerq_timer_Last Click,pmerq_timer_Page Submit,pmerq_timer_Click Count,swls_1,swls_2,swls_3,swls_4,swls_5,swls_timer_First Click,swls_timer_Last Click,swls_timer_Page Submit,swls_timer_Click Count,fss_1,fss_2,fss_3,fss_4,fss_5,fss_6,fss_7,fss_8,fss_9,fss_timer_First Click,fss_timer_Last Click,fss_timer_Page Submit,fss_timer_Click Count,gad_1,gad_2,gad_3,gad_4,gad_5,gad_6,gad_7,gad_timer_First Click,gad_timer_Last Click,gad_timer_Page Submit,gad_timer_Click Count,phq_1,phq_2,phq_3,phq_4,phq_5,phq_6,phq_7,phq_8,phq_timer_First Click,phq_timer_Last Click,phq_timer_Page Submit,phq_timer_Click Count,tas_dif_1,tas_ddf_2,tas_dif_3,tas_ddf_4_r,tas_eot_5_r,tas_timer_1_First Click,tas_timer_1_Last Click,tas_timer_1_Page Submit,tas_timer_1_Click Count,tas_dif_6,tas_dif_7,tas_eot_8,tas_dif_9,tas_eot_10_r,tas_timer_2_First Click,tas_timer_2_Last Click,tas_timer_2_Page Submit,tas_timer_2_Click Count,tas_ddf_11,tas_ddf_12,tas_dif_13,tas_dif_14,ac_tas,tas_eot_15,tas_timer_3_First Click,tas_timer_3_Last Click,tas_timer_3_Page Submit,tas_timer_3_Click Count,tas_eot_16,tas_ddf_17,tas_eot_18_r,tas_eot_19_r,tas_eot_20,tas_timer_4_First Click,tas_timer_4_Last Click,tas_timer_4_Page Submit,tas_timer_4_Click Count,erq_reap_fr_1,erq_supp_fr_2,erq_reap_fr_3,erq_supp_fr_4,erq_reap_fr_5,erq_supp_fr_6,erq_reap_fr_7,erq_reap_fr_8,erq_supp_fr_9,erq_reap_fr_10,gender,age,academic,academic_7_TEXT,race_1,race_2,race_16,race_4,race_5,race_7,race_8,race_10,race_11,race_13,race_15,race_1_TEXT,race_16_TEXT,race_13_TEXT,race_15_TEXT,pid,pool,qualtrics_name,ac_pmerq_pass,ac_tas_pass,ac_paq_pass,ac_passes,rawdatafile,paq,paq_dif,paq_ddf,paq_eot,paq_neg,paq_pos,paq_dif_neg,paq_ddf_neg,paq_dif_pos,paq_ddf_pos
2021-07-08 04:24:35,2021-07-08 04:34:12,IP Address,73.116.156.252,100,576,True,2021-07-08 04:34:12,R_7OFcOwKmEESKDkd,37.7353057861328125,-121.44029998779296875,anonymous,EN,1,5,3,2,5,3,3,5.004,32.557,33.366,9,7,2,7,2,1,6.761,29.267,30.065,9,5,5,4,5,6,1,1,7.029,65.332,66.296,11,4,4,4,4,4,4,2.318,7.721,8.636,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,Somewhat agree,4.05,59.423,61.618,60,6,7,7,7,1,9.54,22.235,22.635,7,4,4,4,4,4,4,4,4,4,3.52,20.309,21.077,9,2,4,3,3,2,3,4,3.875,31.393,31.915,9,2,2,2,3,4,3,2,2,77.834,114.415,115.219,9,2,3,3,Neither Disagree or Agree,Neither Disagree or Agree,8.796,21.572,21.876,7,3,3,3,3,Neither Disagree or Agree,2.379,6.644,8.05,6,3,3,3,3,0,3,0.99,6.307,7.148,6,3,3,Neither Disagree or Agree,Neither Disagree or Agree,3,0.811,4.992,5.729,5,7,7,7,7,4,4,4,4,4,5,NA,20,NA,sophomore in university,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96076,rep,emo_similarity_network_presurvey_sum2021,1,0,1,0 + 1 + 1,/Users/ashish/files/research/projects/alexithymia/emo_similarity_image_network/data/raw/2021-07-10/emo_similarity_network_presurvey_sum2021.csv,90,27,42,21,33,36,12,21,15,21
2021-07-08 04:20:04,2021-07-08 04:37:00,IP Address,24.23.140.52,100,1015,True,2021-07-08 04:37:00,R_1FzgUzO6JIW47hb,37.437103271484375,-121.8954010009765625,anonymous,EN,1,3,2,1,2,2,7,9.89,23.964,25.217,7,4,4,4,2,1,2.54,37.206,39.742,16,2,1,4,2,1,1,4,2.418,24.576,25.354,9,3,1,3,3,1,4,9.816,37.344,38.553,11,2,1,2,5,4,4,2,4,3,4,3,4,2,5,2,4,4,4,5,2,5,1,2,6,5,2,1,1,4,3,3,4,2,2,3,4,2,4,1,3,2,1,5,5,2,3,1,4,4,1,3,2,3,4,4,1,5,Strongly agree,1.725,380.436,381.301,86,4,4,3,3,1,5.14,17.136,17.954,8,7,3,4,5,4,1,5,1,4,12.28,52.189,53.745,10,1,1,1,1,1,1,1,3.712,13.67,17.275,7,1,1,1,1,1,1,2,1,5.072,39.155,41.927,14,3,3,3,Neither Disagree or Agree,Moderately Agree,17.427,35.644,39.862,8,2,1,1,3,Moderately Agree,5.109,15.447,18.218,6,3,1,2,1,1,2,2.369,42.037,42.905,7,2,1,Moderately Agree,Moderately Agree,1,5.175,24.772,26.06,6,1,4,1,1,1,5,1,2,5,1,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96292,rep,emo_similarity_network_presurvey_sum2021,1,1,1,1 + 1 + 1,/Users/ashish/files/research/projects/alexithymia/emo_similarity_image_network/data/raw/2021-07-10/emo_similarity_network_presurvey_sum2021.csv,61,10,23,28,16,17,4,12,6,11
2021-07-08 06:24:46,2021-07-08 07:12:36,IP Address,76.102.46.110,100,2869,True,2021-07-08 07:12:36,R_8oDZgmeCzPpnyzT,37.393096923828125,-121.962005615234375,anonymous,EN,1,3,3,1,4,2,3,4.013,125.108,126.103,28,3,1,3,3,2,5.512,60.168,61.255,19,2,4,3,3,2,1,1,16.358,87.696,89.547,19,3,5,2,3,4,2,4.218,63.469,64.713,15,4,2,2,4,4,5,5,5,3,4,5,4,4,4,4,4,4,5,4,4,4,4,4,5,4,5,4,4,4,4,3,3,5,4,4,5,4,4,4,5,4,4,4,4,4,5,3,4,4,4,3,4,4,4,4,4,4,Somewhat agree,4.657,1344.693,1345.784,141,7,7,7,7,7,7.326,66.878,68.205,9,5,5,4,5,4,5,3,5,2,45.672,182.627,184.465,27,1,1,1,1,1,1,1,4.721,91.51,93.545,34,1,1,1,1,1,1,2,1,4.33,133.468,134.27,25,3,2,1,Neither Disagree or Agree,Neither Disagree or Agree,4.666,51.372,52.6,12,1,1,2,1,Strongly Agree,101.839,152.801,154.28,11,2,1,1,1,1,3,24.89,136.554,137.847,11,3,1,Moderately Agree,Strongly Agree,1,4.89,114.04,115.457,12,5,6,5,2,5,3,5,5,3,5,NA,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96055,rep,emo_similarity_network_presurvey_sum2021,1,1,1,1 + 1 + 1,/Users/ashish/files/research/projects/alexithymia/emo_similarity_image_network/data/raw/2021-07-10/emo_similarity_network_presurvey_sum2021.csv,62,23,24,15,23,24,12,11,11,13
2021-07-08 06:44:23,2021-07-08 07:12:53,IP Address,73.231.146.187,100,1709,True,2021-07-08 07:12:53,R_1opPekUNRiY3vM8,37.3209075927734375,-121.91259765625,anonymous,EN,1,3,3,5,3,3,5,11.024,68.535,70.373,8,5,4,5,3,5,6.66,50.183,51.232,6,6,3,5,5,3,1,5,6.567,110.707,117.812,7,5,3,4,5,3,5,5.268,30.473,31.922,6,4,4,4,4,4,3,4,3,4,4,5,5,4,3,4,4,4,4,4,4,4,3,3,4,4,4,3,3,3,4,3,4,3,4,4,4,4,4,4,4,4,3,4,3,4,3,3,4,4,4,3,4,4,4,5,4,3,Somewhat agree,29.9,652.645,655.657,65,5,4,5,4,3,8.662,36.29,37.861,6,6,5,4,5,3,4,5,5,5,8.328,65.257,67.074,10,2,1,1,1,2,1,1,10.712,102.042,103.364,10,1,1,2,2,1,1,2,1,8.053,62.89,64.218,9,2,4,3,Moderately Disagree,Moderately Agree,12.452,58.837,60.323,5,2,3,2,4,Neither Disagree or Agree,10.318,37.451,38.237,6,4,4,3,2,1,4,3.322,49.266,50.908,6,3,4,Moderately Agree,Neither Disagree or Agree,3,8.727,45.731,47.148,5,5,3,5,3,5,3,5,5,3,5,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96526,rep,emo_similarity_network_presurvey_sum2021,1,1,1,1 + 1 + 1,/Users/ashish/files/research/projects/alexithymia/emo_similarity_image_network/data/raw/2021-07-10/emo_similarity_network_presurvey_sum2021.csv,96,21,37,38,28,30,9,19,12,18
2021-07-08 07:08:05,2021-07-08 07:34:12,IP Address,73.202.68.127,100,1567,True,2021-07-08 07:34:13,R_1FlBB6nyL2Ge5n6,37.30279541015625,-121.998199462890625,anonymous,EN,1,7,7,1,6,6,2,8.86,48.292,49.418,8,1,1,6,6,3,4.195,37.267,40.01,7,1,1,6,6,6,1,2,12.203,75.969,78.513,7,2,2,1,6,6,2,8.33,28.026,29.14,6,2,6,6,6,3,6,5,1,2,3,4,4,4,2,4,4,4,6,4,1,1,2,2,5,5,3,2,4,4,4,2,4,5,5,2,5,3,2,5,5,2,2,3,4,5,2,2,4,4,2,5,2,1,2,4,4,2,Somewhat agree,129.001,603.601,604.755,61,3,6,1,2,2,5.221,31.733,33.609,8,7,2,4,5,5,2,2,1,3,4.404,66.861,68.293,15,2,2,3,4,1,4,3,5.839,38.471,40.995,8,1,2,2,2,1,2,3,1,2.991,30.279,36.094,8,3,2,1,Strongly Agree,Strongly Agree,4.315,34.955,38.629,6,1,1,1,2,Strongly Agree,3.927,46.742,48.431,6,1,1,3,1,1,2,3.893,142.029,144.858,7,4,2,Strongly Disagree,Moderately Agree,3,11.495,202.079,203.336,7,2,2,2,5,1,3,2,2,1,2,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96427,rep,emo_similarity_network_presurvey_sum2021,1,1,1,1 + 1 + 1,/Users/ashish/files/research/projects/alexithymia/emo_similarity_image_network/data/raw/2021-07-10/emo_similarity_network_presurvey_sum2021.csv,87,34,35,18,21,48,10,11,24,24
2021-07-08 07:14:28,2021-07-08 07:34:16,IP Address,107.199.58.158,100,1187,True,2021-07-08 07:34:16,R_3CUUSBjFd8zsMdR,37.35260009765625,-121.9541015625,anonymous,EN,1,4,6,5,4,5,4,6.69,30.732,32.399,9,3,3,4,4,6,4.556,24.939,25.409,10,4,4,4,5,4,1,4,8.548,34.4,35.86,7,4,4,4,4,4,1,4.078,17.962,20.071,6,2,3,4,1,2,4,2,3,3,2,3,3,5,4,4,4,4,3,4,4,4,4,4,4,3,3,3,3,3,4,4,4,3,4,3,4,4,3,4,4,3,3,3,4,4,5,3,3,4,4,3,4,3,4,2,3,5,Somewhat disagree,153.893,648.858,651.426,64,5,4,4,3,4,4.427,24.926,26.566,11,7,4,6,6,6,5,6,7,6,3.673,27.392,27.857,12,3,3,3,2,2,3,2,8.47,43.373,44.687,11,2,2,4,3,3,1,2,1,6.249,48.237,49.317,10,3,4,3,Neither Disagree or Agree,Neither Disagree or Agree,10.897,52.96,54.213,6,5,3,3,5,Strongly Agree,6.864,24.895,25.376,7,2,3,4,4,1,3,3.852,43.752,44.501,10,3,2,Moderately Agree,Moderately Agree,4,4.534,23.41,27.237,5,5,5,5,4,6,5,5,5,4,4,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96229,rep,emo_similarity_network_presurvey_sum2021,1,1,1,1 + 1 + 1,/Users/ashish/files/research/projects/alexithymia/emo_similarity_image_network/data/raw/2021-07-10/emo_similarity_network_presurvey_sum2021.csv,94,31,32,31,29,34,14,15,17,17
2021-07-08 09:46:33,2021-07-08 09:52:18,IP Address,108.217.225.178,100,344,True,2021-07-08 09:52:18,R_u30XrO2akxgAR3z,37.528106689453125,-121.97320556640625,anonymous,EN,1,5,5,4,4,5,4,0.99,8.824,10.101,8,4,5,4,4,4,0.887,7.174,8.227,6,3,4,4,3,5,0,4,0.419,10.015,11.42,9,4,5,3,4,3,4,0.771,8.618,10.195,7,5,2,4,5,3,4,3,4,4,4,5,4,2,3,4,4,3,4,3,3,4,3,4,3,3,3,3,3,2,3,4,4,4,4,3,3,3,4,3,4,3,3,4,3,4,4,3,3,4,4,3,3,3,4,3,3,4,Somewhat disagree,3.353,131.713,133.093,72,2,5,2,2,2,1.861,10.562,12.116,6,3,4,4,5,3,4,4,3,5,0.856,12.6,14.264,10,2,2,2,2,2,2,2,2.677,12.879,14.37,8,2,2,2,2,2,2,2,3,1.684,11.682,12.733,11,3,4,2,Moderately Disagree,Moderately Agree,2.562,16.045,17.264,6,3,2,2,3,Neither Disagree or Agree,2.747,12.56,13.393,6,3,3,3,2,0,4,2.473,11.077,12.076,8,3,2,Neither Disagree or Agree,Moderately Disagree,3,0.711,6.773,7.784,7,3,4,4,5,4,5,2,3,3,4,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96301,rep,emo_similarity_network_presurvey_sum2021,1,0,0,0 + 1 + 0,/Users/ashish/files/research/projects/alexithymia/emo_similarity_image_network/data/raw/2021-07-10/emo_similarity_network_presurvey_sum2021.csv,94,31,31,32,30,32,14,16,17,15
2021-07-08 13:00:19,2021-07-08 13:12:14,IP Address,134.105.119.58,100,714,True,2021-07-08 13:12:14,R_3RrqtIbtNXk7w7t,48.766998291015625,9.1826934814453125,anonymous,EN,1,5,3,2,3,2,2,6.332,34.088,34.98,9,2,2,2,2,1,4.869,18.27,19.238,8,5,3,2,5,3,1,2,3.744,24.426,25.554,7,5,3,1,5,3,5,3.771,25.678,26.808,9,5,3,4,2,4,5,3,5,4,5,5,3,1,5,5,4,1,3,5,5,5,2,5,6,2,1,5,3,5,5,4,2,2,2,6,1,1,5,1,2,4,5,5,5,1,1,4,5,4,1,5,4,5,5,6,1,1,Strongly agree,11.92,250.23,251.137,64,6,7,6,5,6,4,17.758,18.943,9,6,1,3,6,5,4,5,5,3,2.598,29.51,30.701,10,2,1,3,1,1,1,2,3.737,22.089,23.23,7,1,1,3,3,2,2,1,1,3.246,41.096,42.076,12,2,4,1,Moderately Disagree,Neither Disagree or Agree,5.975,19.385,20.362,5,2,3,1,4,Strongly Agree,2.436,17.595,18.57,6,2,1,2,1,1,3,2.58,28.986,29.973,7,1,5,Moderately Agree,Strongly Agree,4,2.677,21.644,22.977,6,6,1,6,1,5,1,5,5,1,6,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,dominican,NA,NA,6687,psychone,emo_similarity_network_presurvey_sum2021,1,1,1,1 + 1 + 1,/Users/ashish/files/research/projects/alexithymia/emo_similarity_image_network/data/raw/2021-07-10/emo_similarity_network_presurvey_sum2021.csv,68,19,32,17,26,25,9,17,10,15
2021-07-08 18:02:23,2021-07-08 18:12:45,IP Address,67.180.111.174,100,622,True,2021-07-08 18:12:46,R_3MiKfeP1sfrUw36,37.212493896484375,-121.864105224609375,anonymous,EN,1,1,1,7,1,1,7,3.649,13.211,14.05,6,1,7,1,1,7,2.123,12.041,13.392,6,1,1,7,1,1,1,7,3.608,16.394,17.264,7,1,1,7,1,1,2,11.159,18.87,19.571,6,4,3,6,2,2,4,3,2,4,5,4,1,5,5,3,4,2,4,4,2,5,1,2,3,2,2,4,2,4,3,2,2,2,2,2,2,2,5,2,4,2,2,4,2,6,5,5,3,4,2,6,2,5,3,3,2,6,Disagree,9.469,298.85,299.55,81,6,6,2,6,6,3.151,11.991,12.86,5,1,7,1,6,2,6,1,1,1,2.16,17.534,18.473,9,2,1,1,1,1,2,2,3.417,16.507,17.402,11,2,4,2,2,1,3,1,1,1.543,65.911,66.769,12,1,1,1,Strongly Agree,Strongly Agree,2.778,10.567,11.671,5,1,1,1,1,Strongly Disagree,5.948,12.218,13.075,7,1,1,1,1,1,2,1.486,28.753,29.842,6,3,2,Strongly Agree,Strongly Disagree,2,4.911,17.981,18.369,7,2,7,2,6,5,7,2,5,7,2,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6719,psychone,emo_similarity_network_presurvey_sum2021,1,1,1,1 + 1 + 1,/Users/ashish/files/research/projects/alexithymia/emo_similarity_image_network/data/raw/2021-07-10/emo_similarity_network_presurvey_sum2021.csv,66,7,8,51,7,8,3,4,4,4
2021-07-08 05:40:34,2021-07-08 18:54:00,IP Address,69.181.109.122,100,47606,True,2021-07-08 18:54:00,R_PIBIrZAjrLje5dn,37.25390625,-122.0637969970703125,anonymous,EN,1,6,4,2,2,2,2,3.471,26.898,27.298,8,6,1,3,3,2,2.378,18.319,19.173,8,7,5,3,2,5,1,2,2.495,31.282,32.495,8,6,5,2,3,3,2,26.622,38.847,40.154,6,4,5,4,5,4,6,4,4,5,5,5,4,6,4,6,4,6,5,4,6,6,5,3,4,5,6,6,5,5,5,3,6,4,5,6,5,5,5,5,5,5,5,5,4,5,3,5,4,4,5,3,4,4,4,4,5,4,Somewhat agree,9.622,356.798,358.006,64,6,4,3,3,2,10.109,53.639,55.021,5,7,3,7,7,4,5,7,2,5,2.092,35.207,36.716,12,4,4,4,4,4,3,3,3.399,90.868,93.16,8,2,3,2,3,4,3,2,1,4.205,35.788,37.306,10,4,5,4,Moderately Disagree,Moderately Agree,8.252,25.605,26.946,6,4,4,3,5,Strongly Agree,14.016,30.304,31.147,6,4,5,4,2,1,4,7.45,155.053,155.791,8,2,5,Neither Disagree or Agree,Moderately Agree,2,3.91,75.021,76.228,6,6,6,6,1,5,3,5,6,2,4,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96829,rep,emo_similarity_network_presurvey_sum2021,1,1,1,1 + 1 + 1,/Users/ashish/files/research/projects/alexithymia/emo_similarity_image_network/data/raw/2021-07-10/emo_similarity_network_presurvey_sum2021.csv,78,27,35,16,39,23,14,25,13,10
2021-07-07 22:11:14,2021-07-08 19:28:08,IP Address,98.234.13.138,100,76614,True,2021-07-08 19:28:09,R_VVhlIMuDCm6YxtD,37.4073028564453125,-121.938995361328125,anonymous,EN,1,6,5,7,6,5,5,87.166,117.854,118.838,6,6,7,6,5,6,14.381,85.069,86.264,8,6,5,6,5,5,1,6,5.446,49.975,52.463,7,5,5,6,5,5,6,13.981,37.446,39.049,7,3,4,3,5,3,4,4,3,3,4,3,4,4,4,4,3,4,4,3,4,3,4,3,2,4,4,3,3,3,4,3,4,4,4,3,3,3,4,4,3,3,4,3,3,5,3,3,5,4,4,3,3,3,3,4,3,5,Somewhat disagree,8.907,511.798,514.598,70,3,3,3,3,2,19.398,37.816,40.564,5,5,5,6,4,5,4,5,5,5,4.672,59.689,59.967,13,3,3,3,3,1,4,3,17.174,55.772,56.618,7,2,3,4,3,3,3,4,1,11.523,53.429,54.289,10,4,4,3,Moderately Disagree,Moderately Agree,8.644,34.639,35.518,5,3,3,4,4,Moderately Disagree,13.283,31.575,33.134,8,4,3,4,3,1,4,4.436,53.588,54.626,8,3,5,Neither Disagree or Agree,Moderately Disagree,3,10.24,80.981,81.551,7,5,6,5,6,5,6,5,5,6,5,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96070,rep,emo_similarity_network_presurvey_sum2021,1,1,1,1 + 1 + 1,/Users/ashish/files/research/projects/alexithymia/emo_similarity_image_network/data/raw/2021-07-10/emo_similarity_network_presurvey_sum2021.csv,129,35,45,49,38,42,15,23,20,22
2021-07-08 15:20:23,2021-07-08 19:46:56,IP Address,138.199.30.187,100,15992,True,2021-07-08 19:46:57,R_295GMelrsGPD9hI,51.5095062255859375,-0.0955047607421875,anonymous,EN,1,7,5,7,1,1,7,4.911,25.586,27.597,7,7,5,7,2,6,4.301,50.91,51.977,7,6,2,6,2,2,1,5,20.179,55.028,57.037,9,2,5,6,2,2,6,7.885,65.519,69.47,6,4,5,1,6,6,6,6,4,5,5,5,1,1,1,4,2,6,6,4,5,5,6,5,3,3,5,6,5,6,5,5,5,5,2,5,4,4,5,5,4,3,2,4,2,5,6,2,5,4,5,2,5,5,4,2,2,5,Disagree,63.731,1529.057,1530.232,62,2,5,2,6,2,10.812,33.458,33.892,6,6,5,3,3,5,3,3,3,5,4.272,900.996,902.43,12,2,2,2,3,3,4,2,20.091,40.906,41.835,8,2,2,3,4,4,3,4,2,8.707,77.867,82.793,8,4,5,4,Strongly Disagree,Moderately Agree,128.307,145.038,146.715,5,4,4,3,4,Strongly Agree,5.294,24.749,25.633,5,4,4,3,4,1,5,5.25,58.302,60.32,6,5,5,Moderately Agree,Strongly Agree,1,5.2,84.223,85.312,6,3,7,1,5,2,6,2,5,6,3,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,assyrian,96274,rep,emo_similarity_network_presurvey_sum2021,1,1,1,1 + 1 + 1,/Users/ashish/files/research/projects/alexithymia/emo_similarity_image_network/data/raw/2021-07-10/emo_similarity_network_presurvey_sum2021.csv,101,19,34,48,34,19,12,22,7,12
2021-07-08 20:31:01,2021-07-08 20:41:51,IP Address,171.66.12.200,100,649,True,2021-07-08 20:41:51,R_24f6rkIumDEEUOK,37.423004150390625,-122.1638946533203125,anonymous,EN,1,4,5,5,5,3,3,9.937,15.906,17.9,6,5,3,4,3,5,8.118,15.257,16.685,6,4,5,5,4,3,1,3,10.638,19.213,20.403,7,5,3,5,3,5,5,7.74,13.854,15.751,6,3,2,2,5,3,5,2,2,2,2,4,2,5,2,3,3,2,3,4,2,4,3,3,3,2,4,3,2,5,2,4,3,4,2,2,3,3,4,2,4,4,3,3,3,2,4,3,3,4,3,2,2,3,4,4,2,3,Disagree,12.023,245.272,248.005,60,5,5,5,5,5,8.962,16.15,17.001,10,6,2,3,5,5,4,4,5,2,7.984,51.25,52.901,11,4,4,3,4,4,3,1,3.92,22.669,24.681,7,2,3,4,3,3,1,2,2,4.423,20.985,22.302,13,3,2,3,Moderately Agree,Neither Disagree or Agree,24.381,31.98,33,6,3,2,4,4,Neither Disagree or Agree,5.017,9.163,10.438,5,1,3,3,4,1,4,12.097,21.269,24.902,6,2,3,Neither Disagree or Agree,Moderately Agree,4,7.701,13.921,15.457,7,5,6,5,4,2,5,2,5,5,5,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6658,psychone,emo_similarity_network_presurvey_sum2021,1,1,1,1 + 1 + 1,/Users/ashish/files/research/projects/alexithymia/emo_similarity_image_network/data/raw/2021-07-10/emo_similarity_network_presurvey_sum2021.csv,95,27,34,34,31,30,13,18,14,16
2021-07-08 18:39:09,2021-07-08 20:42:12,IP Address,98.248.42.195,100,7382,True,2021-07-08 20:42:12,R_3CCsaICiwVyDFYC,37.250701904296875,-121.83599853515625,anonymous,EN,1,3,2,3,3,7,3,1.778,302.255,304.199,12,4,3,3,3,3,4.788,170.656,173.819,11,3,3,3,2,3,1,3,4.852,52.833,54.533,15,3,3,2,2,2,2,1.884,36.511,38.609,12,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,4,3,4,3,5,3,5,3,3,4,4,4,3,3,3,4,4,4,4,4,4,5,4,4,4,3,4,4,3,4,3,4,4,4,4,4,5,4,3,4,4,Somewhat agree,23.531,1336.067,1338.639,106,4,4,5,4,6,5.553,28.788,31.532,10,2,2,2,6,1,1,1,1,1,6.719,68.901,70.415,17,1,1,1,1,1,1,1,4.576,78.92,80.841,16,1,1,1,2,2,1,1,1,1.842,61.228,62.812,18,2,3,1,Neither Disagree or Agree,Moderately Disagree,10.553,146.224,148.18,10,1,2,2,2,Moderately Agree,77.111,108.647,111.067,10,2,2,2,1,1,2,2.066,66.569,70.352,12,4,4,Strongly Agree,Neither Disagree or Agree,2,63.797,195.318,197.479,10,3,3,5,3,5,4,5,5,4,4,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96838,rep,emo_similarity_network_presurvey_sum2021,1,1,1,1 + 1 + 1,/Users/ashish/files/research/projects/alexithymia/emo_similarity_image_network/data/raw/2021-07-10/emo_similarity_network_presurvey_sum2021.csv,68,23,23,22,21,25,8,13,15,10
2021-07-08 20:28:17,2021-07-08 20:42:20,IP Address,172.15.9.235,100,842,True,2021-07-08 20:42:20,R_1hXqnRHM3Q1YVcg,37.2821044921875,-121.83100128173828125,anonymous,EN,1,2,2,2,2,3,2,7.68,19.463,20.701,9,2,1,2,2,2,3.671,17.656,19.64,9,2,2,2,2,2,1,1,3.473,19.327,20.263,8,2,2,2,2,2,2,3.348,14.149,14.914,6,2,2,5,3,2,4,5,4,5,4,5,3,2,4,4,4,5,3,5,3,6,2,5,5,3,4,4,4,3,4,2,4,3,2,4,2,2,5,2,2,2,1,4,5,2,2,4,4,4,2,6,4,5,4,4,2,2,Agree,17.678,448.428,451.171,76,2,4,1,1,3,2.407,15.683,16.745,5,6,2,5,3,4,3,5,2,2,3.822,43.741,44.885,10,3,3,3,2,3,2,1,5.117,24.216,25.498,7,3,3,2,1,1,1,1,1,5.347,32.417,33.329,9,2,2,1,Moderately Agree,Moderately Agree,10.44,20.735,22.219,6,2,2,2,2,Moderately Agree,2.932,23.538,24.507,5,2,2,2,2,1,3,3.073,37.667,38.524,6,2,2,Moderately Agree,Moderately Agree,2,6.298,17.787,18.794,5,2,2,2,2,5,2,2,5,2,2,NA,22,NA,bs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,middle eastern,NA,NA,NA,96073,rep,emo_similarity_network_presurvey_sum2021,1,1,1,1 + 1 + 1,/Users/ashish/files/research/projects/alexithymia/emo_similarity_image_network/data/raw/2021-07-10/emo_similarity_network_presurvey_sum2021.csv,45,15,16,14,14,17,6,8,9,8
