StartDate,EndDate,Status,IPAddress,Progress,duration,Finished,RecordedDate,ResponseId,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent,paq_ddf_neg_1,paq_dif_neg_2,paq_eot_gen_3,paq_ddf_pos_4,paq_dif_pos_5,paq_eot_gen_6,paq_timer_1_First Click,paq_timer_1_Last Click,paq_timer_1_Page Submit,paq_timer_1_Click Count,paq_ddf_neg_7,paq_dif_neg_8,paq_eot_gen_9,paq_ddf_pos_10,paq_dif_pos_11,paq_eot_gen_12,paq_timer_2_First Click,paq_timer_2_Last Click,paq_timer_2_Page Submit,paq_timer_2_Click Count,paq_ddf_neg_13,paq_dif_neg_14,paq_eot_gen_15,paq_ddf_pos_16,paq_dif_pos_17,ac_paq,paq_eot_gen_18,paq_timer_3_First Click,paq_timer_3_Last Click,paq_timer_3_Page Submit,paq_timer_3_Click Count,paq_ddf_neg_19,paq_dif_neg_20,paq_eot_gen_21,paq_ddf_pos_22,paq_dif_pos_23,paq_eot_gen_24,paq_timer_4_First Click,paq_timer_4_Last Click,paq_timer_4_Page Submit,paq_timer_4_Click Count,pmerq_reappraise_eng_1,pmerq_sitmod_dis_2,pmerq_sitsel_eng_3,pmerq_sitsel_dis_4,pmerq_5,pmerq_sitsel_dis_6,pmerq_7,pmerq_8,pmerq_sitmod_eng_9,pmerq_reappraise_eng_10,pmerq_sitmod_eng_11,pmerq_reappraise_dis_12,pmerq_13,pmerq_sitsel_eng_14,pmerq_sitmod_eng_15,pmerq_16,pmerq_17,pmerq_sitsel_dis_18,pmerq_sitmod_eng_19,pmerq_20,pmerq_21,pmerq_22,pmerq_23,pmerq_24,pmerq_sitmod_dis_25,pmerq_26,pmerq_27,pmerq_28,pmerq_29,pmerq_sitmod_eng_30,pmerq_31,pmerq_32,pmerq_sitsel_dis_33,pmerq_sitmod_dis_34,pmerq_35,pmerq_sitsel_dis_36,pmerq_37,pmerq_38,pmerq_sitmod_dis_39,pmerq_sitsel_dis_40,pmerq_41,pmerq_42,pmerq_43,pmerq_sitsel_eng_44,pmerq_45,pmerq_46,pmerq_47,pmerq_sitmod_eng_48,pmerq_49,pmerq_sitsel_eng_50,pmerq_51,pmerq_52,pmerq_53,pmerq_54,pmerq_sitmod_dis_55,pmerq_56,pmerq_57,ac_pmerq,pmerq_timer_First Click,pmerq_timer_Last Click,pmerq_timer_Page Submit,pmerq_timer_Click Count,swls_1,swls_2,swls_3,swls_4,swls_5,swls_timer_First Click,swls_timer_Last Click,swls_timer_Page Submit,swls_timer_Click Count,fss_1,fss_2,fss_3,fss_4,fss_5,fss_6,fss_7,fss_8,fss_9,fss_timer_First Click,fss_timer_Last Click,fss_timer_Page Submit,fss_timer_Click Count,gad_1,gad_2,gad_3,gad_4,gad_5,gad_6,gad_7,gad_timer_First Click,gad_timer_Last Click,gad_timer_Page Submit,gad_timer_Click Count,phq_1,phq_2,phq_3,phq_4,phq_5,phq_6,phq_7,phq_8,phq_timer_First Click,phq_timer_Last Click,phq_timer_Page Submit,phq_timer_Click Count,tas_dif_1,tas_ddf_2,tas_dif_3,tas_ddf_4_r,tas_eot_5_r,tas_timer_1_First Click,tas_timer_1_Last Click,tas_timer_1_Page Submit,tas_timer_1_Click Count,tas_dif_6,tas_dif_7,tas_eot_8,tas_dif_9,tas_eot_10_r,tas_timer_2_First Click,tas_timer_2_Last Click,tas_timer_2_Page Submit,tas_timer_2_Click Count,tas_ddf_11,tas_ddf_12,tas_dif_13,tas_dif_14,ac_tas,tas_eot_15,tas_timer_3_First Click,tas_timer_3_Last Click,tas_timer_3_Page Submit,tas_timer_3_Click Count,tas_eot_16,tas_ddf_17,tas_eot_18_r,tas_eot_19_r,tas_eot_20,tas_timer_4_First Click,tas_timer_4_Last Click,tas_timer_4_Page Submit,tas_timer_4_Click Count,erq_reap_fr_1,erq_supp_fr_2,erq_reap_fr_3,erq_supp_fr_4,erq_reap_fr_5,erq_supp_fr_6,erq_reap_fr_7,erq_reap_fr_8,erq_supp_fr_9,erq_reap_fr_10,gender,gender_3_TEXT,age,academic,academic_7_TEXT,race_1,race_2,race_16,race_3,race_4,race_5,race_7,race_8,race_9,race_10,race_11,race_13,race_14,race_15,race_1_TEXT,race_2_TEXT,race_16_TEXT,race_3_TEXT,race_13_TEXT,race_14_TEXT,race_15_TEXT,pid,pool,qualtrics_name,ac_pmerq_pass,ac_tas_pass,ac_paq_pass,ac_passes,rawdatafile,paq,paq_dif,paq_ddf,paq_eot,paq_neg,paq_pos,paq_dif_neg,paq_ddf_neg,paq_dif_pos,paq_ddf_pos,tas,tas_dif,tas_ddf,tas_eot,erq_reap_fr,erq_supp_fr,gad,phq,fss,swls,pmerq_sitsel_eng,pmerq_sitmod_eng,pmerq_sitsel_dis,pmerq_sitmod_dis
2021-11-15 00:10:53,2021-11-15 01:50:57,IP Address,73.241.189.187,100,6003,True,2021-11-15 01:50:57,R_3PMrNXRuMoTfJpP,37.4445953369140625,-122.183502197265625,anonymous,EN,1,2,5,1,3,3,1,4.82,201.089,202.474,8,1,6,1,2,2,1,400.451,728.682,729.726,15,5,5,1,3,2,1,1,237.707,254.754,255.739,11,3,5,1,2,3,1,8.993,26.135,27.04,7,6,2,4,5,4,4,5,4,6,5,4,4,4,4,5,5,5,4,5,5,4,2,1,6,2,6,6,2,3,6,3,5,4,2,4,4,3,2,2,5,3,4,4,4,1,1,6,5,4,6,5,5,4,4,6,3,2,Strongly agree,5.63,3100.126,3101.496,69,2,3,2,2,1,2.864,13.506,14.508,7,7,2,5,5,5,5,6,5,6,2.509,1163.352,1164.273,13,3,4,4,1,2,2,4,3.145,21.265,22.191,8,2,2,2,2,3,4,2,1,3.801,21.314,22.335,12,4,1,1,1,2,3.951,30.792,31.604,6,4,2,1,4,1,3.695,160.425,161.195,10,1,1,4,2,1,2,1.547,33.341,34.623,13,1,1,1,1,1,0.979,16.427,17.361,15,5,1,7,2,7,2,5,5,3,7,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97399,rep,emo_similarity_network_presurvey_fall2021,1,1,1,1 + 1 + 1,/Users/ashish/files/research/projects/alexithymia/emo_similarity_image_network/data/raw/fall21/emo_similarity_network_presurvey_fall2021/2021-11-27/emo_similarity_network_presurvey_fall2021.csv,60,31,21,8,32,20,21,11,10,10,36,21,5,10,36,8,20,18,46,10,18,31,26,14
2021-11-15 02:53:39,2021-11-15 03:06:22,IP Address,73.222.9.8,100,763,True,2021-11-15 03:06:22,R_RaZAnvbvya1hn3j,37.954498291015625,-121.97589874267578125,anonymous,EN,1,6,4,6,6,4,7,15.508,27.445,28.839,6,6,5,2,4,4,6,2.298,14.058,14.943,9,6,4,4,4,5,1,2,2.233,39.62,41.035,10,5,4,2,4,4,2,2.818,13.902,15.51,9,2,3,2,5,2,6,3,2,4,2,3,2,4,3,3,2,5,5,3,2,2,5,2,2,3,5,2,2,2,3,3,2,5,3,3,6,5,2,3,5,2,2,2,2,5,5,2,2,4,5,2,2,2,2,2,3,5,Disagree,9.966,376.184,379.817,84,1,4,1,2,1,3.274,14.692,16.925,10,7,3,6,5,6,5,5,2,5,1.621,30.146,31.087,15,4,4,4,3,4,4,3,2.226,17.928,18.732,9,4,4,3,4,2,4,4,3,1.892,19.395,20.254,13,3,4,2,3,3,1.893,14.141,15.098,8,3,3,2,4,2,1.484,10.252,11.581,7,5,3,4,4,1,2,3.868,21.893,22.719,7,4,5,3,2,2,33.273,50.204,50.679,8,2,6,2,4,2,6,2,2,6,2,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,of middle eastern descent,NA,NA,NA,NA,NA,NA,97942,rep,emo_similarity_network_presurvey_fall2021,1,1,1,1 + 1 + 1,/Users/ashish/files/research/projects/alexithymia/emo_similarity_image_network/data/raw/fall21/emo_similarity_network_presurvey_fall2021/2021-11-27/emo_similarity_network_presurvey_fall2021.csv,106,34,41,31,40,35,17,23,17,18,63,23,20,20,12,22,26,28,44,9,12,18,32,14
2021-11-15 04:12:30,2021-11-15 04:41:03,IP Address,128.12.122.14,100,1712,True,2021-11-15 04:41:03,R_27rnXIFONn1uR7N,37.423004150390625,-122.1638946533203125,anonymous,EN,1,3,3,4,2,3,4,4.529,24.83,25.746,6,3,3,2,3,3,2,22.914,43.769,45.025,8,2,3,4,3,2,1,2,4.874,88.52,92.844,7,3,2,1,2,2,1,8.542,35.261,36.783,15,5,4,6,2,3,4,5,5,6,5,5,4,4,2,3,5,4,4,5,5,5,3,5,5,4,5,5,6,4,4,2,4,3,4,5,3,3,6,4,3,4,2,5,5,2,3,4,5,4,4,5,5,6,5,5,4,4,Strongly agree,9.999,857.808,858.839,66,6,7,6,7,6,4.072,19.524,21.609,5,6,3,4,5,4,3,4,2,2,3.361,37.971,39.805,13,2,1,2,1,1,2,2,1.917,15.189,16.541,8,1,1,2,2,2,1,1,1,8.156,37.585,39.146,14,3,2,1,2,1,103.623,151.963,153.559,5,2,2,1,3,1,2.688,12.487,13.459,5,2,2,2,2,1,2,13.954,40.066,41.2,9,4,3,1,2,1,16.289,81.617,83.551,11,6,3,6,4,5,3,6,6,3,6,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6826,psychone,emo_similarity_network_presurvey_fall2021,1,1,1,1 + 1 + 1,/Users/ashish/files/research/projects/alexithymia/emo_similarity_image_network/data/raw/fall21/emo_similarity_network_presurvey_fall2021/2021-11-27/emo_similarity_network_presurvey_fall2021.csv,62,21,21,20,22,20,11,11,10,10,39,15,11,13,35,13,11,11,33,32,17,28,19,21
2021-11-15 06:12:16,2021-11-15 06:31:25,IP Address,128.12.122.225,100,1149,True,2021-11-15 06:31:26,R_2qaxN6oFlX8szjG,37.423004150390625,-122.1638946533203125,anonymous,EN,1,5,6,2,6,3,5,9.99,54.641,55.014,8,6,6,2,2,2,4,5.948,24.58,25.84,8,2,2,4,4,2,1,6,4.182,61.057,61.533,8,2,6,5,2,2,6,12.261,50.471,50.94,13,5,5,4,4,6,5,5,6,4,3,5,4,2,5,5,4,3,2,5,5,4,2,4,2,2,2,2,4,6,6,4,3,4,2,4,2,3,4,2,4,4,4,4,5,3,4,2,5,4,2,5,5,4,4,4,4,5,Disagree,22.529,443.052,447.332,64,7,7,7,7,7,6.128,23.876,24.196,7,5,4,5,6,2,4,5,2,2,6.459,51.318,52.297,12,2,2,2,2,1,1,1,11.336,39.477,41.416,7,1,1,1,2,1,3,2,1,5.451,60.963,65.144,11,3,2,1,2,3,11.544,37.691,38.651,6,2,1,5,3,3,8.8,37.704,39.159,7,2,2,2,1,1,4,4.479,52.521,54.92,7,4,5,2,3,2,8.813,39.208,44.93,7,4,6,4,5,5,5,3,5,6,4,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,middle eastern,6975,psychone,emo_similarity_network_presurvey_fall2021,1,1,1,1 + 1 + 1,/Users/ashish/files/research/projects/alexithymia/emo_similarity_image_network/data/raw/fall21/emo_similarity_network_presurvey_fall2021/2021-11-27/emo_similarity_network_presurvey_fall2021.csv,92,29,29,34,35,23,20,15,9,14,52,13,13,26,25,22,11,12,35,35,16,30,21,15
2021-11-15 20:19:34,2021-11-15 20:32:24,IP Address,24.5.3.207,100,770,True,2021-11-15 20:32:25,R_3GrjQ6IO4yklHMU,37.250701904296875,-121.83599853515625,anonymous,EN,1,3,2,2,2,2,2,6.86,22.114,22.574,8,2,2,2,2,2,2,3.842,20.066,20.956,9,2,2,2,2,2,1,2,2.653,20.582,24.196,8,2,2,1,2,2,2,2.546,11.946,13.401,7,3,2,4,2,2,2,2,3,4,5,5,2,2,2,3,4,3,2,4,3,2,2,3,4,6,2,2,2,2,4,3,3,3,3,2,2,2,2,2,2,4,4,2,4,2,2,2,4,4,3,3,2,4,3,3,3,2,Somewhat agree,17.833,344.52,345.422,73,4,6,6,6,5,6.937,19.493,21.096,6,6,2,4,2,2,2,2,2,2,4.136,29.878,31.37,13,2,1,1,1,1,1,1,5.642,21.126,22.021,7,1,1,2,2,1,1,1,1,4.64,37.987,39.674,9,2,2,1,3,2,3.466,15.564,17.163,5,2,2,1,2,1,3.634,16.199,18.375,8,2,2,1,1,1,3,5.603,27.209,28.375,7,3,2,1,2,3,4.318,24.89,26.248,6,5,2,5,2,5,2,5,5,2,5,NA,NA,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,puerto rican/portuguese,98419,rep,emo_similarity_network_presurvey_fall2021,1,1,1,1 + 1 + 1,/Users/ashish/files/research/projects/alexithymia/emo_similarity_image_network/data/raw/fall21/emo_similarity_network_presurvey_fall2021/2021-11-27/emo_similarity_network_presurvey_fall2021.csv,48,16,17,15,17,16,8,9,8,8,38,11,11,16,30,8,8,10,24,27,13,24,13,16
2021-11-08 20:42:25,2021-11-08 21:03:16,IP Address,98.42.216.10,98,1250,False,2021-11-15 21:03:17,R_3O1VwNkmfnMj00F,NA,NA,anonymous,EN,1,5,6,6,3,2,5,7.225,34.422,35.494,10,5,5,3,5,5,3,8.556,45.959,47.04,7,3,3,6,3,3,0,3,4.43,22.637,23.718,9,3,3,2,3,2,2,13.823,23.881,25.545,9,4,4,2,2,2,2,2,2,5,5,5,5,5,5,4,4,5,4,5,4,2,5,4,4,5,5,5,5,4,5,5,4,5,4,5,5,5,5,5,4,5,4,5,4,5,4,5,5,2,3,3,4,4,4,4,3,4,Somewhat agree,7.185,68.535,69.507,67,5,3,4,6,2,7.211,83.394,83.788,8,5,2,3,2,5,3,3,2,3,2.811,55.454,56.949,17,2,2,2,2,2,2,2,12.012,24.221,25.56,9,3,2,2,2,2,2,2,2,16.176,28.596,29.688,10,4,4,2,3,3,12.347,231.014,232.186,14,2,2,2,2,4,3.305,9.463,10.325,6,3,2,3,3,0,3,1.582,9.079,9.43,9,4,3,3,3,4,439.453,456.004,457.826,8,5,6,4,3,4,4,3,3,2,3,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94765,rep,emo_similarity_network_presurvey_fall2021,0,0,0,0 + 0 + 0,/Users/ashish/files/research/projects/alexithymia/emo_similarity_image_network/data/raw/fall21/emo_similarity_network_presurvey_fall2021/2021-11-27/emo_similarity_network_presurvey_fall2021.csv,89,29,30,30,33,26,17,16,12,14,59,18,15,26,22,15,14,17,28,20,14,29,22,22
2021-11-15 23:05:46,2021-11-15 23:41:37,IP Address,67.160.195.150,100,2150,True,2021-11-15 23:41:37,R_1r2gbXzEzjsGQm1,37.437103271484375,-121.8954010009765625,anonymous,EN,1,5,4,4,4,5,6,4.842,34.383,35.216,8,6,5,4,4,3,4,12.79,35.166,36.178,8,6,5,5,4,3,1,4,3.734,87.156,88.107,9,6,5,3,3,4,3,8.086,65.086,66,11,4,5,5,5,5,5,4,4,4,5,5,5,2,4,4,4,3,4,4,4,5,4,4,4,4,4,4,3,4,4,5,4,3,4,5,4,3,4,4,4,4,4,4,5,5,5,5,4,4,4,5,4,4,5,3,4,5,Somewhat disagree,34.809,739.628,740.589,62,3,5,4,2,1,3.95,30.477,31.666,13,7,4,7,7,6,4,7,5,5,3.686,88.005,89.518,13,2,2,2,2,1,3,3,4.328,36.663,38.548,11,3,2,3,4,3,4,2,2,199.118,712.675,714.816,20,3,3,1,3,3,3.199,43.293,46.231,6,4,1,4,3,2,5.75,20.759,21.675,7,3,3,4,3,1,4,2.422,73.479,74.3,7,3,3,2,2,3,5.91,28.052,28.929,6,5,6,6,4,4,6,6,4,6,6,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98059,rep,emo_similarity_network_presurvey_fall2021,1,1,1,1 + 1 + 1,/Users/ashish/files/research/projects/alexithymia/emo_similarity_image_network/data/raw/fall21/emo_similarity_network_presurvey_fall2021/2021-11-27/emo_similarity_network_presurvey_fall2021.csv,105,34,38,33,42,30,19,23,15,15,57,19,15,23,31,22,15,23,52,15,18,25,25,20
2021-11-15 23:28:11,2021-11-16 00:38:04,IP Address,98.248.48.200,100,4193,True,2021-11-16 00:38:05,R_1jC971uSS12L7ez,37.3589935302734375,-122.08660125732421875,anonymous,EN,1,5,5,5,2,1,6,19.588,60.733,64.381,7,6,6,5,2,2,5,3.214,44.718,45.726,7,2,6,4,2,2,1,5,8.951,224.984,227.322,8,6,5,2,2,2,1,8.349,50.034,51.147,9,3,4,1,6,2,5,2,4,5,4,4,3,2,3,5,3,1,2,5,2,2,2,2,4,4,2,2,2,4,4,2,2,5,1,3,4,4,2,2,5,3,2,4,2,5,4,3,5,4,4,2,3,1,4,3,2,4,Somewhat agree,47.094,2807.896,2814.173,69,6,7,5,5,3,51.945,83.955,108.874,7,7,6,6,6,5,6,6,5,5,4.37,41.059,42.386,9,2,3,2,2,1,1,1,3.989,30.449,32.24,7,2,2,3,4,2,4,1,2,22.138,143.31,144.334,10,2,2,1,3,1,25.997,47.792,50.5,6,3,2,1,4,2,15.065,119.616,120.908,6,1,3,4,1,1,3,4.767,41.892,43.02,6,3,5,1,2,1,10.469,38.506,40.248,5,3,5,2,2,3,5,7,6,5,6,NA,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98299,rep,emo_similarity_network_presurvey_fall2021,1,1,1,1 + 1 + 1,/Users/ashish/files/research/projects/alexithymia/emo_similarity_image_network/data/raw/fall21/emo_similarity_network_presurvey_fall2021/2021-11-27/emo_similarity_network_presurvey_fall2021.csv,89,29,27,33,41,15,22,19,7,8,45,17,14,14,27,17,12,20,52,26,10,28,27,14
2021-11-15 23:38:12,2021-11-16 01:37:59,IP Address,128.12.123.153,100,7186,True,2021-11-16 01:37:59,R_YQ5RZl1lw3ZEXAt,37.423004150390625,-122.1638946533203125,anonymous,EN,1,6,6,6,3,3,5,5.579,40.337,41.591,9,6,6,6,5,3,5,1.981,18.752,19.209,9,7,6,6,3,3,1,5,2.625,24.922,26.415,8,6,6,2,3,3,3,2.499,1152.531,1153.536,8,4,4,1,6,4,6,5,3,3,3,3,2,5,1,5,4,6,6,3,2,3,5,2,5,4,6,4,5,4,3,3,4,6,4,4,6,6,3,4,6,3,3,3,1,6,6,3,5,4,6,1,4,3,4,3,4,6,Agree,9.717,1724.753,1725.983,72,2,3,2,3,2,2.846,15.667,16.072,8,7,5,7,7,6,6,7,5,6,2.656,19.331,23.008,10,4,3,3,3,3,3,2,2.827,47.998,50.279,8,3,3,4,4,4,3,4,3,1.628,19.822,20.701,8,4,5,4,5,2,3.955,21.61,22.491,8,4,5,2,4,1,2.126,21.544,22.55,8,4,2,4,4,1,4,1.877,86.682,104.56,10,1,4,2,2,2,4.094,36.137,39.912,11,5,6,7,1,5,6,5,5,6,5,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6943,psychone,emo_similarity_network_presurvey_fall2021,1,1,1,1 + 1 + 1,/Users/ashish/files/research/projects/alexithymia/emo_similarity_image_network/data/raw/fall21/emo_similarity_network_presurvey_fall2021/2021-11-27/emo_similarity_network_presurvey_fall2021.csv,113,36,39,38,49,26,24,25,12,14,65,29,20,16,32,19,21,28,56,12,9,22,36,19
2021-11-16 03:01:31,2021-11-16 03:22:25,IP Address,98.207.21.144,100,1253,True,2021-11-16 03:22:25,R_2CIGr1mLvOxw0Ac,37.3697967529296875,-121.81600189208984375,anonymous,EN,1,7,6,4,7,4,5,4.342,36.498,38.232,7,7,7,1,7,3,4,8.357,25.638,26.938,6,7,5,4,6,3,1,7,4.257,98.661,99.612,11,7,7,2,7,5,7,17.002,66.458,67.425,13,1,3,1,6,6,4,6,1,1,1,1,4,4,2,4,4,6,5,4,1,1,3,1,5,3,5,6,1,4,4,1,5,6,4,2,2,2,1,2,6,1,1,1,1,3,3,2,2,4,4,1,4,3,2,3,3,3,Somewhat agree,10.085,458.289,458.905,125,2,3,3,4,1,8.133,26.259,29.094,5,7,4,5,5,4,5,5,4,4,4.571,57.277,58.026,21,2,2,2,2,2,3,4,4.534,27.016,28.951,14,4,4,4,4,4,4,3,2,5.501,33.423,35.002,16,5,5,3,5,4,4.236,21.113,22.201,10,3,4,4,5,1,6.801,36.939,37.871,15,5,5,5,2,1,2,17.335,58.771,59.719,13,3,2,4,3,2,4.819,35.394,35.822,11,6,5,5,3,3,3,5,7,5,4,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90877,rep,emo_similarity_network_presurvey_fall2021,1,1,1,1 + 1 + 1,/Users/ashish/files/research/projects/alexithymia/emo_similarity_image_network/data/raw/fall21/emo_similarity_network_presurvey_fall2021/2021-11-27/emo_similarity_network_presurvey_fall2021.csv,129,40,55,34,53,42,25,28,15,27,72,27,22,23,30,16,17,29,43,13,8,16,29,15
2021-11-16 01:14:12,2021-11-16 05:58:49,IP Address,76.14.26.202,100,17077,True,2021-11-16 05:58:50,R_2yfHMSRubQybgXx,37.42449951171875,-122.2960052490234375,anonymous,EN,1,1,1,1,1,1,1,119.817,132.699,134.043,6,1,1,1,1,1,1,4.325,15.844,17.584,7,1,1,1,1,1,1,1,143.296,164.963,166.608,9,1,1,1,1,1,1,350.861,510.888,513.093,6,6,3,5,4,1,2,5,5,5,5,5,3,5,5,3,4,2,3,5,4,6,2,4,5,3,2,4,3,4,3,2,3,4,4,5,3,4,5,4,5,5,4,5,5,5,3,5,5,4,4,4,5,4,5,3,4,4,Agree,28.401,908.453,911.03,67,6,6,6,5,6,189.424,575.692,576.265,7,1,1,1,1,1,1,1,1,1,4.483,22.117,25.481,10,2,2,2,2,2,3,1,65.057,568.774,570.189,13,1,1,1,1,2,1,1,1,7.553,40.962,44.938,10,1,1,1,1,1,11.173,28.323,30.8,6,1,1,3,1,1,3.424,370.652,372.587,6,1,4,1,1,1,1,4.03,34.751,35.906,9,1,1,2,2,1,3.63,19.838,20.966,6,4,4,4,4,4,3,5,5,3,4,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90385,rep,emo_similarity_network_presurvey_fall2021,1,1,1,1 + 1 + 1,/Users/ashish/files/research/projects/alexithymia/emo_similarity_image_network/data/raw/fall21/emo_similarity_network_presurvey_fall2021/2021-11-27/emo_similarity_network_presurvey_fall2021.csv,24,8,8,8,8,8,4,4,4,4,27,7,8,12,26,14,14,9,9,29,19,26,21,17
2021-11-16 08:50:16,2021-11-16 09:10:51,IP Address,128.12.122.4,100,1235,True,2021-11-16 09:10:52,R_1CpaUPI7AolWqnb,37.423004150390625,-122.1638946533203125,anonymous,EN,1,2,2,2,3,3,2,11.099,38,38.81,12,2,2,2,6,5,1,6.942,27.83,28.692,8,2,2,1,5,6,1,1,3.689,28.559,29.696,15,5,3,1,6,6,1,71.383,96.268,97.154,14,3,3,4,5,5,6,5,4,6,6,6,6,3,4,5,4,2,4,5,3,2,4,4,6,5,5,3,4,3,5,2,3,5,2,1,3,3,3,3,2,2,2,2,5,4,1,3,3,4,2,5,3,4,2,4,3,1,Strongly agree,16.12,620.163,620.668,79,4,7,7,6,7,7.899,22.692,23.652,9,6,5,6,6,3,6,6,3,5,2.419,27.442,28.901,12,2,1,2,1,1,2,1,6.659,48.803,50.172,8,1,1,1,3,4,1,2,1,9.301,42.881,44.179,12,1,3,5,2,1,4.514,18.572,19.408,8,2,2,2,2,1,43.02,57.401,58.934,7,2,1,2,1,1,2,2.045,39.178,40.703,9,3,4,1,1,2,5.721,39.838,41.476,6,2,2,5,5,7,3,6,6,2,6,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6934,psychone,emo_similarity_network_presurvey_fall2021,1,1,1,1 + 1 + 1,/Users/ashish/files/research/projects/alexithymia/emo_similarity_image_network/data/raw/fall21/emo_similarity_network_presurvey_fall2021/2021-11-27/emo_similarity_network_presurvey_fall2021.csv,71,29,31,11,20,40,9,11,20,20,40,15,12,13,32,12,10,14,46,31,15,30,25,17
2021-11-09 21:15:23,2021-11-09 21:15:28,IP Address,23.114.171.24,1,4,False,2021-11-16 21:15:29,R_zUzo37ZZxLQKjD3,NA,NA,anonymous,EN,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97645,rep,emo_similarity_network_presurvey_fall2021,0,0,0,NA,/Users/ashish/files/research/projects/alexithymia/emo_similarity_image_network/data/raw/fall21/emo_similarity_network_presurvey_fall2021/2021-11-27/emo_similarity_network_presurvey_fall2021.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
